Plan	Levy	Application ID	Decision	Application Description	Short Description	locality	AssessedBy	DeterminedBy	ApprovalDate	ApprovalYear	Property_No	Purpose	BALANCE	LEVIED	PAID
S94-13	S94-13 - Eviron Cemetery	DA08/1016	Approved	attached dual occupancy	attached dual occupancy	TERRANORA	DevUnit	Council	2009-02-23 08:40:49.000	2009	102567	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1024	Approved	six (6) storey mixed use development comprising 50 units and 1 commercial premise with basement carparking	six (6) storey mixed use development comprising 50 units and	TWEED HEADS	DevUnit	Council	2011-02-17 08:02:02.000	2011	1875	Other	3010.000000	3010.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1044	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2008-12-10 09:32:02.000	2008	105350	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1062	Approved	three (3) storey residential flat building comprising nine (9) units	three (3) storey residential flat building comprising nine (	TWEED HEADS	DevUnit	Council	2009-04-06 15:36:42.000	2009	10059	Other	0.000000	679.000000	-679.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1105	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2009-04-06 14:23:01.000	2009	104455	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1128	Approved	town house development comprising two (2) attached and one (1) detached dwelling	town house development comprising two (2) attached and one (	BANORA POINT	DevUnit	Council	2010-06-01 10:03:29.000	2010	44079	Other	248.000000	248.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1140	Approved	two (2) lot subdivision (boundary adjustment)	two (2) lot subdivision (boundary adjustment)	MURWILLUMBAH	DevUnit	Council	2009-05-13 08:24:19.000	2009	2558	Other	120.000000	120.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1141	Approved	thirty seven (37) lot subdivision - SALT STAGE 6	thirty seven (37) lot subdivision - SALT STAGE 6	KINGSCLIFF	DevUnit	Council	2009-06-18 15:23:21.000	2009	101357	Other	0.000000	4356.000000	-4356.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1192	Approved	15 lot community title subdivision	15 lot community title subdivision	TERRANORA	DevUnit	Council	2010-01-22 11:20:26.000	2010	102565	Other	0.000000	1625.000000	-1625.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1205	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS	DevUnit	Council	2010-03-19 13:55:48.000	2010	39604	Other	90.000000	90.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1221	Approved	attached dual occupancy & demolition of existing dwelling	attached dual occupancy & demolition of existing dwelling	BOGANGAR	DevUnit	Council	2009-06-24 11:48:20.000	2009	10625	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA08/1240	Approved	three (3) lot subdivision	three (3) lot subdivision	UPPER BURRINGBAR	DevUnit	Council	2009-06-19 07:58:56.000	2009	17878	Other	0.000000	248.000000	-248.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0012	Approved	three (3) storey apartment building comprising of six (6) units	three (3) storey apartment building comprising of six (6) un	TWEED HEADS SOUTH	DevUnit	Council	2009-12-11 11:41:38.000	2009	11984	Other	375.000000	375.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0048	Approved	eighteen (18) lot community title subdivision comprising of seventeen (17) residential and one (1) neighbourhood property allotment	eighteen (18) lot community title subdivision comprising of 	CASUARINA	DevUnit	Council	2009-11-24 15:41:17.000	2009	52520	Other	2046.000000	2046.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0063	Approved	detached dual occupancy, shade sail structures & demolition of shed	detached dual occupancy, shade sail structures & demolition 	TWEED HEADS WEST	DevUnit	Council	2009-08-12 08:23:49.000	2009	16486	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0070	Approved	detached dual occupancy	detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-10-07 08:34:23.000	2009	105587	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0072	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2009-05-21 16:19:09.000	2009	105690	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0083	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	BOGANGAR	DevUnit	Council	2009-06-03 15:35:06.000	2009	15270	Other	49.000000	49.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0113	Approved	nine (9) lot rural residential subdivision	nine (9) lot rural residential subdivision	COBAKI	DevUnit	Council	2009-12-17 09:56:53.000	2009	39329	Other	0.000000	921.600000	-921.600000
S94-13	S94-13 - Eviron Cemetery	DA09/0188	Approved	two (2) lot subdivision	two (2) lot subdivision	BILAMBIL HEIGHTS	DevUnit	Council	2009-09-16 11:10:59.000	2009	80660	Other	131.000000	131.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0242	Approved	two (2) lot subdivision	two (2) lot subdivision	TWEED HEADS	DevUnit	Council	2009-11-19 15:16:51.000	2009	14292	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0246	Approved	addition of an attached dwelling to create a dual occupancy	addition of an attached dwelling to create a dual occupancy	PUMPENBIL	DevUnit	Council	2009-06-24 13:19:28.000	2009	78000	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0257	Approved	6 (six) lot community title subdivision	6 (six) lot community title subdivision	BANORA POINT	DevUnit	Council	2010-01-05 15:39:16.000	2010	41601	Other	492.000000	492.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0260	Approved	town housing development 18 units in 4 separate buildings	town housing development 18 units in 4 separate buildings	CASUARINA	DevUnit	Council	2009-12-11 10:55:05.000	2009	44288	Other	1489.000000	1489.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0311	Approved	attached two (2) storey dual occupancy	attached two (2) storey dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-09-14 12:24:27.000	2009	105580	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0313	Approved	five (5) lot subdivision comprising of four (4) residential lots and one (1) lot for public reserve dedication	five (5) lot subdivision comprising of four (4) residential 	UKI	DevUnit	Council	2010-02-16 08:10:23.000	2010	8869	Other	0.000000	240.000000	-240.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0316	Approved	five (5) townhouses (attached)	five (5) townhouses (attached)	KINGSCLIFF	DevUnit	Council	2010-05-25 12:21:41.000	2010	8505	Other	0.000000	419.000000	-419.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0328	Approved	additions to an existing dwelling to create an attached dual occupancy	additions to an existing dwelling to create an attached dual	TERRANORA	DevUnit	Council	2009-08-21 15:51:50.000	2009	24470	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0371	Approved	2 lot subdivision & dwelling	2 lot subdivision & dwelling	BANORA POINT	DevUnit	Council	2010-05-19 09:56:35.000	2010	20202	Other	120.000000	120.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0397	Approved	detached dual occupancy	detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-12-17 11:55:52.000	2009	105612	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0405	Approved	two (2) lot subdivision	two (2) lot subdivision	POTTSVILLE	DevUnit	Council	2009-11-27 11:14:17.000	2009	44701	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0451	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-09-22 16:13:09.000	2009	105567	Other	0.000000	49.000000	-49.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0494	Approved	two (2) lot subdivision	two (2) lot subdivision	BACK CREEK	DevUnit	Council	2010-03-01 12:20:04.000	2010	105797	Other	0.000000	114.000000	-114.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0527	ApprovMin	85 lot residential subdivision (Department of Planning Application MP05_0198)	85 lot residential subdivision (Department of Planning Appli	BILAMBIL HEIGHTS	DevUnit	Minister	2012-08-02 00:00:00.000	2012	34595	Other	6469.320000	6469.320000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0566	Approved	two (2) lot subdivision	two (2) lot subdivision	CUDGEN	DevUnit	Council	2010-02-18 12:30:45.000	2010	4458	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0649	Approved	demolition of existing structures and construction of six (6) storey multi dwelling housing with basement carparking	demolition of existing structures and construction of six (6	TWEED HEADS	DevUnit	Council	2010-06-17 09:35:23.000	2010	5683	Other	255.000000	255.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0661	Approved	181 lot subdivision including 177 residential lots and associated subdivision works including roads, infrastructure, western cycleway and landscaping works (JRPP)	181 lot subdivision including 177 residential lots and assoc	CASUARINA	DevUnit	Council	2010-07-30 08:00:46.000	2010	94020	Other	0.000000	21716.000000	-21716.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0684	Approved	two (2) lot subdivision	two (2) lot subdivision	CHINDERAH	DevUnit	Council	2010-02-04 09:00:52.000	2010	3100	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0685	Approved	two (2) lot subdivision	two (2) lot subdivision	BILAMBIL	DevUnit	Council	2010-07-23 08:25:57.000	2010	64510	Other	0.000000	100.800000	-100.800000
S94-13	S94-13 - Eviron Cemetery	DA09/0696	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-01-14 11:53:11.000	2010	106199	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0701	ApprovMin	256 lot residential subdivision (Department of Planning Application MP09_0166)	256 lot residential subdivision (Department of Planning Appl	TERRANORA	DevUnit	Minister	2014-05-30 00:00:00.000	2014	88880	Other	11046.000000	33786.000000	-22740.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0725	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-22 14:11:06.000	2010	106210	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0731	Approved	additions to a detached dual occupancy (unit 1)	additions to a detached dual occupancy (unit 1)	BILAMBIL HEIGHTS	DevUnit	Council	2010-05-03 07:58:26.000	2010	2104	Other	0.000000	20.000000	-20.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0741	Approved	2 lot subdivision	2 lot subdivision	CASUARINA	DevUnit	Council	2010-04-09 15:35:10.000	2010	104321	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0742	Approved	addition of a second dwelling to create a detached dual occupancy	addition of a second dwelling to create a detached dual occu	BANORA POINT	DevUnit	Council	2010-03-16 09:43:18.000	2010	24745	Other	0.000000	105.000000	-105.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0751	Approved	two (2) stage dual occupancy	two (2) stage dual occupancy	KINGSCLIFF	DevUnit	Council	2010-05-20 17:18:48.000	2010	10798	Other	120.000000	120.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0759	Approved	two (2) lot subdivision	two (2) lot subdivision	MURWILLUMBAH	DevUnit	Council	2010-06-02 08:19:49.000	2010	75260	Other	0.000000	127.000000	-127.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0801	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-11 09:05:35.000	2010	106188	Other	0.000000	105.000000	-105.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0811	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-11 09:12:00.000	2010	106191	Other	0.000000	105.000000	-105.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0820	Approved	two (2) lot subdivision	two (2) lot subdivision	POTTSVILLE	DevUnit	Council	2010-02-26 08:38:47.000	2010	106360	Other	0.000000	125.000000	-125.000000
S94-13	S94-13 - Eviron Cemetery	DA09/0830	ApprovMin	part 3 part 4 storey mixed use development entailing ground level commercial including supermarket and retail shops upper level residential units basement and surface car parking and landscaped areas (Department of Planning Application MP07_0179)	part 3 part 4 storey mixed use development entailing ground 	BOGANGAR	DevUnit	Minister	2009-12-02 00:00:00.000	2009	21975	Other	0.000000	2037.000000	-2037.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0010	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-03-15 09:17:50.000	2010	106209	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0011	Approved	demolition of existing dwelling and garage and construction of attached two (2) storey dual occupancy	demolition of existing dwelling and garage and construction 	TWEED HEADS	DevUnit	Council	2010-05-10 11:38:16.000	2010	13378	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0017	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-05-21 10:40:40.000	2010	105569	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0018	Approved	attached dual occupancy	attached dual occupancy	BOGANGAR	DevUnit	Council	2010-03-29 10:59:40.000	2010	75600	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0024	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-31 13:19:26.000	2010	36910	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0028	Approved	alterations and additions to existing refreshment room, conversion of the ground floor to two commercial premises and a refreshment room and the addition of a first floor accommodating multi dwelling housing (three dwellings)	alterations and additions to existing refreshment room, conv	UKI	DevUnit	Council	2010-12-20 15:16:41.000	2010	15176	Other	255.000000	255.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0051	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-04-07 08:13:58.000	2010	106192	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0053	Approved	three (3) lot rural residential subdivision	three (3) lot rural residential subdivision	SMITHS CREEK	DevUnit	Council	2010-07-15 16:21:45.000	2010	40640	Other	108.390000	206.400000	-98.010000
S94-13	S94-13 - Eviron Cemetery	DA10/0056	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-05 15:16:14.000	2010	106184	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0066	Approved	two (2) lot subdivision	two (2) lot subdivision	NUNDERI	DevUnit	Council	2010-09-24 12:51:02.000	2010	51100	Other	0.000000	120.000000	-120.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0083	Approved	five (5) stage alterations and additions to existing building creating a mixed use development including dwelling, bulky goods retail, commercial premises and shop	five (5) stage alterations and additions to existing buildin	BURRINGBAR	DevUnit	Council	2011-03-14 09:25:30.000	2011	31320	Other	86.000000	86.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0098	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-04-09 09:33:56.000	2010	106307	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0106	Approved	demolition of existing dwelling and erection of three (3) attached dwellings	demolition of existing dwelling and erection of three (3) at	KINGSCLIFF	DevUnit	Council	2010-12-22 08:58:14.000	2010	20443	Other	0.000000	217.000000	-217.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0131	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-12 08:58:20.000	2010	106183	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0135	Approved	extension to existing single storey duplex including demolition works	extension to existing single storey duplex including demolit	KINGSCLIFF	DevUnit	Council	2010-06-15 09:09:19.000	2010	18103	Other	0.000000	20.000000	-20.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0136	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-06-09 14:55:52.000	2010	106193	Other	0.000000	90.000000	-90.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0160	Approved	change of use from motel to combined motel and permanent residential apartments	change of use from motel to combined motel and permanent res	BOGANGAR	DevUnit	Council	2010-09-21 09:52:19.000	2010	16647	Other	2940.000000	2940.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0170	Approved	2 lot subdivision	2 lot subdivision	TWEED HEADS SOUTH	DevUnit	Council	2012-04-16 09:44:22.000	2012	24985	Other	120.000000	120.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0178	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	TWEED HEADS	DevUnit	Council	2011-07-25 13:52:19.000	2011	78680	Other	90.000000	90.000000	0.000000
S94-13	S94-13 - Eviron Cemetery	DA10/0222	ApprovMin	Casuarina Town Centre including 56 lot subdivision, road works, infrastructure works and landscaping (Department of Planning Application MP06_0258)	Casuarina Town Centre including 56 lot subdivision, road wor	CASUARINA	DevUnit	Minister	2009-09-20 00:00:00.000	2009	108168	Other	0.000000	21788.000000	-21788.000000
